Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
85,0,-0.968893,2.433169,-0.207791,-479.798370,-73.520210,-63.922047,-1.950761,0.176413,0.673340,-466.041229,111.188164,275.317169,-2.055795,2.190755,0.629935,-312.328094,-114.405266,-327.742615
86,0,-0.969539,2.433250,-0.208031,-479.740265,-73.520500,-63.906303,-1.951010,0.176255,0.673543,-466.006714,111.222122,275.321136,-2.055589,2.190673,0.629967,-312.280518,-114.437225,-327.716156
87,0,-0.969602,2.433180,-0.207820,-479.681244,-73.514351,-63.888432,-1.938333,0.180535,0.671569,-465.970886,111.260620,275.320923,-2.055641,2.190727,0.629418,-312.235840,-114.471512,-327.687531
88,0,-0.969721,2.433199,-0.208389,-479.627991,-73.514778,-63.865044,-1.940983,0.179547,0.672198,-465.941498,111.295532,275.328064,-2.055579,2.190675,0.629432,-312.176422,-114.503479,-327.656769
89,0,-0.970427,2.433264,-0.208116,-479.574646,-73.516243,-63.831398,-1.942686,0.178857,0.672614,-465.914612,111.323967,275.334045,-2.054563,2.191093,0.629226,-312.122314,-114.541222,-327.613251
90,0,-0.970207,2.433072,-0.208249,-479.520447,-73.515099,-63.807301,-1.944735,0.178060,0.673057,-465.890350,111.351738,275.342743,-2.054262,2.191076,0.629538,-312.059204,-114.581497,-327.577271
91,0,-0.970722,2.433067,-0.208318,-479.470795,-73.523941,-63.777744,-1.932457,0.182211,0.671184,-465.863495,111.383789,275.349091,-2.053337,2.191125,0.629224,-311.996796,-114.620239,-327.537628
92,0,-0.971425,2.433051,-0.208389,-479.418762,-73.530380,-63.740841,-1.940474,0.179299,0.672697,-465.831787,111.418236,275.358856,-2.053093,2.191407,0.629221,-311.936493,-114.663597,-327.493164
93,0,-0.972096,2.432994,-0.208536,-479.366180,-73.541626,-63.704193,-1.950471,0.175788,0.674420,-465.798859,111.453064,275.368896,-2.053484,2.191710,0.628379,-311.874329,-114.703125,-327.453644
94,0,-0.972475,2.432587,-0.208241,-479.314087,-73.546890,-63.668797,-1.954764,0.174286,0.675283,-465.769012,111.485794,275.379883,-2.053723,2.191784,0.627842,-311.811371,-114.743279,-327.411682
95,0,-0.972873,2.432688,-0.208748,-479.260742,-73.551888,-63.627697,-1.976786,0.166512,0.679018,-465.740997,111.515579,275.396667,-2.054003,2.192019,0.627180,-311.759399,-114.788490,-327.359589
96,0,-0.973275,2.432590,-0.209026,-479.206696,-73.559608,-63.593128,-1.949960,0.175822,0.674818,-465.710419,111.554550,275.401733,-2.054269,2.191953,0.626611,-311.687653,-114.825653,-327.325714
97,0,-0.973443,2.432501,-0.208964,-479.154388,-73.566338,-63.552216,-1.966521,0.170034,0.677562,-465.678162,111.587624,275.414154,-2.054555,2.191933,0.626343,-311.624268,-114.864037,-327.279663
98,0,-0.973285,2.432565,-0.209463,-479.091034,-73.568283,-63.520187,-1.953496,0.174558,0.675597,-465.649658,111.622879,275.425079,-2.054846,2.192256,0.625693,-311.556152,-114.904930,-327.231476
99,0,-0.973136,2.432356,-0.209890,-479.022339,-73.569832,-63.488403,-1.956861,0.173334,0.676227,-465.621490,111.660378,275.433746,-2.054942,2.192319,0.625596,-311.485107,-114.954178,-327.177277
100,0,-0.973353,2.432426,-0.209906,-478.959869,-73.570427,-63.455521,-1.957842,0.172926,0.676527,-465.590485,111.700722,275.437256,-2.054798,2.192611,0.625535,-311.410065,-114.994652,-327.126556
101,0,-0.972954,2.432499,-0.210157,-478.895233,-73.572205,-63.426754,-1.962978,0.171024,0.677452,-465.568146,111.733795,275.451111,-2.054334,2.192935,0.625522,-311.341034,-115.046669,-327.071167
102,0,-0.972774,2.432758,-0.210609,-478.830048,-73.571587,-63.397236,-1.953852,0.174175,0.676080,-465.541962,111.767738,275.461670,-2.053722,2.193096,0.625483,-311.264801,-115.094391,-327.016968
103,0,-0.972950,2.432777,-0.210580,-478.769562,-73.579033,-63.362965,-1.960251,0.171875,0.677271,-465.518158,111.806114,275.471802,-2.053122,2.193505,0.625302,-311.182892,-115.145164,-326.957214
104,0,-0.972516,2.432957,-0.210841,-478.706543,-73.582756,-63.330448,-1.964586,0.170248,0.678041,-465.496735,111.841431,275.483215,-2.052510,2.193754,0.625095,-311.098175,-115.186913,-326.903625
105,0,-0.972754,2.433062,-0.210994,-478.641022,-73.583611,-63.303581,-1.973896,0.166979,0.679619,-465.472687,111.878563,275.492676,-2.052271,2.193702,0.624823,-311.023651,-115.240738,-326.840240
106,0,-0.972489,2.432842,-0.211143,-478.578735,-73.595970,-63.268715,-1.978724,0.165205,0.680510,-465.447937,111.919159,275.500549,-2.052669,2.193799,0.624377,-310.941223,-115.284599,-326.785248
107,0,-0.972984,2.432885,-0.211353,-478.516724,-73.604668,-63.231834,-1.976270,0.166044,0.680203,-465.427185,111.958450,275.510406,-2.053551,2.193639,0.623896,-310.861328,-115.333458,-326.737274
108,0,-0.973487,2.432839,-0.211256,-478.456665,-73.615669,-63.193798,-1.970233,0.168035,0.679275,-465.401520,111.998627,275.517914,-2.054402,2.193943,0.623178,-310.776428,-115.377464,-326.685608
109,0,-0.973466,2.432708,-0.211810,-478.389191,-73.622643,-63.160717,-1.966163,0.169374,0.678693,-465.376617,112.038696,275.529144,-2.054653,2.193811,0.622757,-310.688385,-115.429886,-326.621368
110,0,-0.973670,2.432558,-0.211567,-478.318970,-73.633865,-63.122681,-1.970915,0.167585,0.679573,-465.349792,112.077599,275.540680,-2.054683,2.193777,0.622418,-310.589386,-115.478889,-326.567963
111,0,-0.973104,2.432620,-0.212156,-478.243286,-73.636818,-63.088558,-1.968591,0.168361,0.679258,-465.328461,112.113678,275.554230,-2.054003,2.194225,0.621752,-310.490326,-115.537827,-326.497620
112,0,-0.972505,2.432447,-0.212518,-478.162354,-73.642799,-63.056961,-1.959328,0.171443,0.677841,-465.295898,112.153938,275.560059,-2.052858,2.194170,0.621729,-310.374237,-115.594177,-326.436188
