Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
37,0,-1.687280,2.021278,-0.038707,-168.476822,181.128113,-34.281342,-1.021901,1.695331,-2.201437,-275.410278,281.020172,251.400925,-0.873463,-1.759724,-0.036382,165.362747,261.674988,-210.849472
38,0,-1.688211,2.020705,-0.039003,-168.409439,181.005508,-34.138916,-1.017072,1.674036,-2.211336,-275.440979,281.023712,251.457809,-0.873104,-1.759553,-0.035962,165.377792,261.693115,-210.806107
39,0,-1.689091,2.020145,-0.039554,-168.364838,180.873566,-33.998768,-1.012275,1.653162,-2.220802,-275.475861,281.023773,251.510925,-0.872871,-1.759632,-0.035394,165.401138,261.715240,-210.763016
40,0,-1.689827,2.020152,-0.040169,-168.306686,180.754028,-33.860054,-1.007661,1.633778,-2.229465,-275.499908,281.031281,251.576218,-0.872438,-1.759452,-0.034565,165.422989,261.735748,-210.716949
41,0,-1.690561,2.019961,-0.040536,-168.265762,180.628265,-33.711967,-1.003680,1.617170,-2.236845,-275.530426,281.032623,251.641541,-0.871927,-1.758674,-0.032917,165.444778,261.761353,-210.673309
42,0,-1.691312,2.019777,-0.040852,-168.217728,180.502457,-33.564411,-1.004885,1.625246,-2.233626,-275.563202,281.040131,251.700317,-0.871477,-1.757908,-0.032402,165.468369,261.773651,-210.621384
43,0,-1.691869,2.019659,-0.041534,-168.177460,180.373581,-33.415382,-1.006722,1.635234,-2.229449,-275.588562,281.040070,251.754639,-0.870991,-1.757541,-0.030723,165.483795,261.791229,-210.579742
44,0,-1.692378,2.019358,-0.042182,-168.130585,180.243790,-33.270981,-1.008920,1.646874,-2.224832,-275.614197,281.040253,251.809036,-0.870627,-1.757061,-0.028963,165.509216,261.814880,-210.537842
45,0,-1.693322,2.019226,-0.042667,-168.081131,180.118851,-33.130516,-1.012806,1.666220,-2.216622,-275.627197,281.039520,251.860352,-0.869815,-1.756093,-0.027728,165.519791,261.833496,-210.492325
46,0,-1.693729,2.018674,-0.042942,-168.026184,179.987671,-32.990070,-1.014672,1.675952,-2.212413,-275.650482,281.040833,251.918198,-0.869345,-1.755739,-0.026689,165.545761,261.847229,-210.451172
47,0,-1.694349,2.018111,-0.043366,-167.973862,179.848404,-32.852058,-1.015851,1.681712,-2.209997,-275.670807,281.047272,251.970612,-0.869054,-1.755388,-0.025648,165.559341,261.855865,-210.405975
48,0,-1.695051,2.017819,-0.044112,-167.918381,179.722061,-32.706074,-1.012658,1.666709,-2.217018,-275.695190,281.046326,252.028015,-0.868190,-1.754917,-0.024481,165.582275,261.872589,-210.362976
49,0,-1.695541,2.017729,-0.044745,-167.867447,179.591202,-32.570068,-1.008957,1.648419,-2.225345,-275.711060,281.045105,252.088516,-0.867644,-1.754959,-0.023201,165.604675,261.881714,-210.309387
50,0,-1.696542,2.017404,-0.044794,-167.826981,179.460983,-32.433140,-1.004412,1.625918,-2.235275,-275.722198,281.048920,252.148926,-0.866895,-1.754365,-0.021324,165.630936,261.894867,-210.268066
51,0,-1.696905,2.016946,-0.045360,-167.781265,179.334076,-32.295204,-0.999389,1.602026,-2.245551,-275.739166,281.052460,252.209091,-0.866120,-1.753806,-0.020072,165.657074,261.903778,-210.213409
52,0,-1.697696,2.016775,-0.045292,-167.741272,179.194870,-32.148880,-0.994214,1.578132,-2.255466,-275.749115,281.056427,252.270996,-0.874318,-1.759247,-0.029833,165.910126,261.830292,-210.070587
53,0,-1.698028,2.016461,-0.045728,-167.693680,179.065704,-32.007027,-0.989111,1.554994,-2.264958,-275.759644,281.063904,252.321487,-0.873401,-1.758558,-0.027940,165.940430,261.833801,-210.014557
54,0,-1.698782,2.015660,-0.046248,-167.645401,178.938431,-31.868715,-0.984557,1.534826,-2.272959,-275.783783,281.067535,252.375092,-0.864379,-1.753258,-0.017526,165.780838,261.931458,-210.022583
55,0,-1.699761,2.015485,-0.046710,-167.599045,178.804153,-31.720896,-0.982115,1.523761,-2.277248,-275.800201,281.074585,252.425964,-0.872434,-1.757176,-0.024581,165.998199,261.845673,-209.909775
56,0,-1.700749,2.015099,-0.047438,-167.549149,178.667862,-31.579084,-0.978696,1.507955,-2.283298,-275.817627,281.074646,252.474365,-0.863682,-1.752541,-0.015557,165.852905,261.943878,-209.892883
57,0,-1.701335,2.014792,-0.048224,-167.499313,178.535278,-31.432800,-0.976153,1.496222,-2.287627,-275.831268,281.085632,252.530746,-0.871469,-1.755124,-0.020831,166.048828,261.852417,-209.810303
58,0,-1.701959,2.014554,-0.048729,-167.448547,178.405716,-31.298992,-0.979546,1.511486,-2.281916,-275.842346,281.098511,252.583023,-0.870761,-1.754600,-0.018749,166.070740,261.851929,-209.756592
59,0,-1.702784,2.014347,-0.049840,-167.396118,178.278305,-31.163689,-0.982139,1.522898,-2.277534,-275.855927,281.102051,252.644333,-0.870166,-1.753446,-0.016262,166.091492,261.848480,-209.717377
60,0,-1.703948,2.014089,-0.050071,-167.352295,178.142288,-31.024956,-0.986869,1.543719,-2.269425,-275.864899,281.110779,252.699280,-0.869431,-1.753525,-0.015482,166.130966,261.850037,-209.642090
